Campaign_ID,Campaign_Name,Channel,Region,Customer_Segment,Product_Type,Customers_Targeted,Customers_Responded,Campaign_Cost,Revenue_Generated,Campaign_Start_Date,Campaign_End_Date,Response_Rate, Cost_per_acquisition ,ROI
CMP1918,Personal Loan Promotion,Push Notification,South,Students,Personal Loan,7316,1076,36806,829596,07-04-2024,20-04-2024,15%, ? 34.21 ,2154%
CMP1919,Personal Loan Promotion,Email,West,Students,Personal Loan,9549,496,77796,272304,01-05-2024,07-05-2024,5%, ? 156.85 ,250%
CMP1920,Insurance Promotion,Social Media,North,Retail,Insurance,5164,863,61247,705071,25-05-2024,04-06-2024,17%, ? 70.97 ,1051%
CMP1921,Investment Plan Promotion,Social Media,South,Young Professionals,Investment Plan,8009,857,29417,352227,06-01-2024,16-01-2024,11%, ? 34.33 ,1097%
CMP1922,Personal Loan Promotion,SMS,West,Retail,Personal Loan,5962,679,23722,685790,05-04-2024,11-04-2024,11%, ? 34.94 ,2791%
CMP1923,Insurance Promotion,Push Notification,West,SME Owners,Insurance,7054,629,53576,740962,01-08-2024,11-08-2024,9%, ? 85.18 ,1283%
CMP1924,Credit Card Promotion,Push Notification,West,Retail,Credit Card,12693,1219,103136,1437201,29-05-2024,07-06-2024,10%, ? 84.61 ,1294%
CMP1925,Savings Account Promotion,SMS,East,Retail,Savings Account,10970,1076,51721,768264,11-11-2024,20-11-2024,10%, ? 48.07 ,1385%
CMP1926,Personal Loan Promotion,SMS,North,Retail,Personal Loan,13533,1802,100122,778464,24-11-2024,03-12-2024,13%, ? 55.56 ,678%
CMP1927,Personal Loan Promotion,SMS,East,Students,Personal Loan,3106,506,98916,124476,12-09-2024,21-09-2024,16%, ? 195.49 ,26%
CMP1928,Investment Plan Promotion,Email,West,High Net Worth,Investment Plan,14317,2096,54785,913856,04-09-2024,15-09-2024,15%, ? 26.14 ,1568%
CMP1929,Credit Card Promotion,Social Media,South,Retail,Credit Card,3609,594,111128,411642,09-11-2024,18-11-2024,16%, ? 187.08 ,270%
CMP1930,Investment Plan Promotion,Social Media,East,SME Owners,Investment Plan,8782,285,45933,157890,25-04-2024,29-04-2024,3%, ? 161.17 ,244%
CMP1931,Savings Account Promotion,Social Media,West,Young Professionals,Savings Account,11993,780,70772,471120,01-08-2024,10-08-2024,7%, ? 90.73 ,566%
CMP1932,Personal Loan Promotion,Push Notification,East,Young Professionals,Personal Loan,5792,374,25695,170918,27-11-2024,08-12-2024,6%, ? 68.70 ,565%
CMP1933,Personal Loan Promotion,Push Notification,North,Young Professionals,Personal Loan,11169,419,110895,184360,30-08-2024,03-09-2024,4%, ? 264.67 ,66%
CMP1934,Investment Plan Promotion,SMS,South,Retail,Investment Plan,14770,506,21881,432630,18-09-2024,29-09-2024,3%, ? 43.24 ,1877%
CMP1935,Credit Card Promotion,SMS,North,Students,Credit Card,6586,500,42831,248500,16-03-2024,22-03-2024,8%, ? 85.66 ,480%
CMP1936,Investment Plan Promotion,Push Notification,East,High Net Worth,Investment Plan,7877,879,24922,986238,09-10-2024,19-10-2024,11%, ? 28.35 ,3857%
CMP1937,Credit Card Promotion,Email,North,Retail,Credit Card,3902,417,106590,499983,12-01-2024,25-01-2024,11%, ? 255.61 ,369%
CMP1938,Insurance Promotion,Email,North,SME Owners,Insurance,2016,127,102384,73025,18-10-2024,25-10-2024,6%, ? 806.17 ,-29%
CMP1939,Savings Account Promotion,Push Notification,North,High Net Worth,Savings Account,10711,1816,72003,1806920,27-04-2024,04-05-2024,17%, ? 39.65 ,2410%
CMP1940,Credit Card Promotion,Push Notification,South,Young Professionals,Credit Card,11117,800,86630,303200,03-05-2024,10-05-2024,7%, ? 108.29 ,250%
CMP1941,Investment Plan Promotion,Social Media,West,Retail,Investment Plan,8940,716,65283,451080,01-10-2024,13-10-2024,8%, ? 91.18 ,591%
CMP1942,Credit Card Promotion,Social Media,South,SME Owners,Credit Card,5092,767,43862,371228,27-05-2024,07-06-2024,15%, ? 57.19 ,746%
CMP1943,Credit Card Promotion,Email,East,Retail,Credit Card,6933,568,23969,634456,11-08-2024,15-08-2024,8%, ? 42.20 ,2547%
CMP1944,Personal Loan Promotion,Push Notification,South,High Net Worth,Personal Loan,9108,1403,36428,1383358,03-02-2024,16-02-2024,15%, ? 25.96 ,3698%
CMP1945,Insurance Promotion,Social Media,South,Students,Insurance,11021,1944,55349,1732104,24-11-2024,03-12-2024,18%, ? 28.47 ,3029%
CMP1946,Investment Plan Promotion,Social Media,South,Retail,Investment Plan,8382,1245,103231,730815,19-02-2024,23-02-2024,15%, ? 82.92 ,608%
CMP1947,Savings Account Promotion,Push Notification,South,SME Owners,Savings Account,13780,736,43165,578496,13-06-2024,21-06-2024,5%, ? 58.65 ,1240%
CMP1948,Credit Card Promotion,SMS,North,Retail,Credit Card,12169,428,64331,428428,17-03-2024,29-03-2024,4%, ? 150.31 ,566%
CMP1949,Credit Card Promotion,Email,West,Young Professionals,Credit Card,8792,469,95910,365351,26-05-2024,07-06-2024,5%, ? 204.50 ,281%
CMP1950,Personal Loan Promotion,Email,North,Students,Personal Loan,12717,1052,97986,673280,06-12-2024,11-12-2024,8%, ? 93.14 ,587%
CMP1951,Insurance Promotion,Push Notification,East,Students,Insurance,11822,1183,42337,456638,17-05-2024,21-05-2024,10%, ? 35.79 ,979%
CMP1952,Credit Card Promotion,Email,North,Young Professionals,Credit Card,8337,663,118064,704769,23-05-2024,01-06-2024,8%, ? 178.08 ,497%
CMP1953,Insurance Promotion,Social Media,East,Students,Insurance,2244,211,51831,69208,06-12-2024,12-12-2024,9%, ? 245.64 ,34%
CMP1954,Credit Card Promotion,Email,North,Retail,Credit Card,5398,175,110417,193725,04-04-2024,07-04-2024,3%, ? 630.95 ,75%
CMP1955,Savings Account Promotion,SMS,South,Students,Savings Account,9392,975,27135,507000,16-02-2024,23-02-2024,10%, ? 27.83 ,1768%
CMP1956,Savings Account Promotion,Push Notification,East,Retail,Savings Account,8761,1302,115849,1290282,16-09-2024,21-09-2024,15%, ? 88.98 ,1014%
CMP1957,Insurance Promotion,Social Media,South,Retail,Insurance,8553,625,61777,231250,26-11-2024,01-12-2024,7%, ? 98.84 ,274%
CMP1958,Insurance Promotion,Push Notification,West,Students,Insurance,2011,106,104762,114480,30-06-2024,04-07-2024,5%, ? 988.32 ,9%
CMP1959,Credit Card Promotion,Push Notification,West,Young Professionals,Credit Card,9984,1321,68443,1179653,30-01-2024,05-02-2024,13%, ? 51.81 ,1624%
CMP1960,Credit Card Promotion,SMS,North,Young Professionals,Credit Card,9845,507,82559,294060,22-09-2024,04-10-2024,5%, ? 162.84 ,256%
CMP1961,Insurance Promotion,Push Notification,West,High Net Worth,Insurance,7856,972,54152,556956,11-02-2024,18-02-2024,12%, ? 55.71 ,929%
CMP1962,Investment Plan Promotion,SMS,West,Students,Investment Plan,3269,162,60469,62208,29-08-2024,11-09-2024,5%, ? 373.27 ,3%
CMP1963,Insurance Promotion,Email,South,SME Owners,Insurance,7672,1377,68287,926721,29-03-2024,02-04-2024,18%, ? 49.59 ,1257%
CMP1964,Credit Card Promotion,Email,West,SME Owners,Credit Card,8155,650,41067,687050,19-07-2024,31-07-2024,8%, ? 63.18 ,1573%
CMP1965,Credit Card Promotion,Email,East,Students,Credit Card,12079,1824,42191,1800288,08-02-2024,12-02-2024,15%, ? 23.13 ,4167%
CMP1966,Investment Plan Promotion,SMS,East,High Net Worth,Investment Plan,14608,1912,68803,1160584,07-06-2024,18-06-2024,13%, ? 35.98 ,1587%
CMP1967,Insurance Promotion,Email,West,Young Professionals,Insurance,7197,645,61486,466335,10-04-2024,16-04-2024,9%, ? 95.33 ,658%
CMP1968,Investment Plan Promotion,Social Media,West,Young Professionals,Investment Plan,4172,140,113076,154700,19-04-2024,26-04-2024,3%, ? 807.69 ,37%
CMP1969,Investment Plan Promotion,Email,North,Young Professionals,Investment Plan,9825,482,41153,157614,09-11-2024,17-11-2024,5%, ? 85.38 ,283%
CMP1970,Credit Card Promotion,Push Notification,West,Young Professionals,Credit Card,8135,1283,99267,283543,24-07-2024,30-07-2024,16%, ? 77.37 ,186%
CMP1971,Savings Account Promotion,Push Notification,East,Young Professionals,Savings Account,6535,972,47564,352836,27-05-2024,31-05-2024,15%, ? 48.93 ,642%
CMP1972,Personal Loan Promotion,Social Media,North,High Net Worth,Personal Loan,10386,706,93580,227332,05-07-2024,12-07-2024,7%, ? 132.55 ,143%
CMP1973,Credit Card Promotion,Push Notification,West,Young Professionals,Credit Card,12900,1613,91117,1519446,24-07-2024,01-08-2024,13%, ? 56.49 ,1568%
CMP1974,Insurance Promotion,Push Notification,West,High Net Worth,Insurance,12635,992,92684,791616,21-05-2024,30-05-2024,8%, ? 93.43 ,754%
CMP1975,Savings Account Promotion,Email,West,SME Owners,Savings Account,5629,282,45256,143538,13-02-2024,17-02-2024,5%, ? 160.48 ,217%
CMP1976,Credit Card Promotion,Email,West,Retail,Credit Card,9940,452,102291,476408,13-04-2024,26-04-2024,5%, ? 226.31 ,366%
CMP1977,Investment Plan Promotion,Push Notification,West,Retail,Investment Plan,4253,203,20864,90132,13-10-2024,18-10-2024,5%, ? 102.78 ,332%
CMP1978,Investment Plan Promotion,Email,North,High Net Worth,Investment Plan,10976,1241,101845,482749,14-10-2024,24-10-2024,11%, ? 82.07 ,374%
CMP1979,Savings Account Promotion,Social Media,South,SME Owners,Savings Account,14172,2460,63298,2076240,19-07-2024,27-07-2024,17%, ? 25.73 ,3180%
CMP1980,Insurance Promotion,Social Media,North,Young Professionals,Insurance,11726,1317,40245,1529037,20-11-2024,03-12-2024,11%, ? 30.56 ,3699%
CMP1981,Insurance Promotion,Social Media,West,Students,Insurance,11462,1169,84427,1232126,05-04-2024,18-04-2024,10%, ? 72.22 ,1359%
CMP1982,Credit Card Promotion,Email,North,Young Professionals,Credit Card,6078,1072,24042,1204928,23-02-2024,06-03-2024,18%, ? 22.43 ,4912%
CMP1983,Investment Plan Promotion,Social Media,East,Students,Investment Plan,4575,820,70733,952840,11-07-2024,23-07-2024,18%, ? 86.26 ,1247%
CMP1984,Personal Loan Promotion,Social Media,North,Retail,Personal Loan,9604,728,114913,818272,05-12-2024,13-12-2024,8%, ? 157.85 ,612%
CMP1985,Credit Card Promotion,Push Notification,South,SME Owners,Credit Card,6103,471,22994,410712,10-05-2024,15-05-2024,8%, ? 48.82 ,1686%
CMP1986,Credit Card Promotion,Social Media,South,Young Professionals,Credit Card,12948,1511,27371,621021,18-04-2024,24-04-2024,12%, ? 18.11 ,2169%
CMP1987,Personal Loan Promotion,Push Notification,South,SME Owners,Personal Loan,5144,774,36626,763164,11-04-2024,24-04-2024,15%, ? 47.32 ,1984%
CMP1988,Credit Card Promotion,Social Media,North,SME Owners,Credit Card,8828,1298,72664,369930,21-02-2024,28-02-2024,15%, ? 55.98 ,409%
CMP1989,Investment Plan Promotion,Email,West,SME Owners,Investment Plan,14117,915,105959,365085,24-10-2024,05-11-2024,6%, ? 115.80 ,245%
CMP1990,Investment Plan Promotion,SMS,West,Retail,Investment Plan,5823,421,64950,209658,17-03-2024,28-03-2024,7%, ? 154.28 ,223%
CMP1991,Insurance Promotion,Email,West,High Net Worth,Insurance,6306,976,59346,955504,25-07-2024,03-08-2024,15%, ? 60.81 ,1510%
CMP1992,Credit Card Promotion,SMS,South,Young Professionals,Credit Card,14237,529,66121,322690,11-01-2024,19-01-2024,4%, ? 124.99 ,388%
CMP1993,Insurance Promotion,Push Notification,East,High Net Worth,Insurance,4657,487,62431,536187,17-08-2024,20-08-2024,10%, ? 128.20 ,759%
CMP1994,Insurance Promotion,Push Notification,South,Students,Insurance,10105,536,68994,231016,23-11-2024,06-12-2024,5%, ? 128.72 ,235%
CMP1995,Personal Loan Promotion,Social Media,East,SME Owners,Personal Loan,5957,977,118566,455282,24-12-2024,30-12-2024,16%, ? 121.36 ,284%
CMP1996,Investment Plan Promotion,SMS,West,High Net Worth,Investment Plan,12136,1639,21893,1765203,19-05-2024,01-06-2024,14%, ? 13.36 ,7963%
CMP1997,Personal Loan Promotion,Social Media,East,High Net Worth,Personal Loan,13826,2304,53367,2117376,25-09-2024,06-10-2024,17%, ? 23.16 ,3868%
CMP1998,Savings Account Promotion,SMS,South,High Net Worth,Savings Account,10572,1430,118232,450450,27-04-2024,03-05-2024,14%, ? 82.68 ,281%
CMP1999,Investment Plan Promotion,Social Media,South,Young Professionals,Investment Plan,11290,1914,99878,1081410,01-05-2024,14-05-2024,17%, ? 52.18 ,983%
CMP2000,Investment Plan Promotion,Social Media,North,Students,Investment Plan,13611,2316,47052,2292840,28-01-2024,10-02-2024,17%, ? 20.32 ,4773%
CMP2001,Savings Account Promotion,Push Notification,West,High Net Worth,Savings Account,10504,910,117820,606060,18-12-2024,24-12-2024,9%, ? 129.47 ,414%
CMP2002,Credit Card Promotion,Push Notification,North,High Net Worth,Credit Card,13021,706,110909,386182,29-09-2024,04-10-2024,5%, ? 157.09 ,248%
CMP2003,Credit Card Promotion,Email,West,Young Professionals,Credit Card,3773,313,55932,276692,19-03-2024,29-03-2024,8%, ? 178.70 ,395%
CMP2004,Personal Loan Promotion,Email,South,Students,Personal Loan,2946,88,115790,33440,04-03-2024,12-03-2024,3%," ? 1,315.80 ",-71%
CMP2005,Credit Card Promotion,Social Media,East,Young Professionals,Credit Card,10435,934,31350,388544,07-01-2024,15-01-2024,9%, ? 33.57 ,1139%
CMP2006,Credit Card Promotion,Social Media,South,High Net Worth,Credit Card,12064,2089,37576,1105081,17-05-2024,28-05-2024,17%, ? 17.99 ,2841%
CMP2007,Investment Plan Promotion,Social Media,West,Retail,Investment Plan,2390,260,31569,244660,03-11-2024,06-11-2024,11%, ? 121.42 ,675%
CMP2008,Investment Plan Promotion,SMS,West,Young Professionals,Investment Plan,4560,247,119515,278863,04-01-2024,07-01-2024,5%, ? 483.87 ,133%
CMP2009,Insurance Promotion,Social Media,North,SME Owners,Insurance,2643,162,28921,74358,01-01-2024,10-01-2024,6%, ? 178.52 ,157%
CMP2010,Credit Card Promotion,Push Notification,East,High Net Worth,Credit Card,9345,1502,89922,1079938,09-09-2024,19-09-2024,16%, ? 59.87 ,1101%
CMP2011,Investment Plan Promotion,Email,East,Young Professionals,Investment Plan,14242,1058,28947,882372,25-10-2024,07-11-2024,7%, ? 27.36 ,2948%
CMP2012,Investment Plan Promotion,Push Notification,South,Students,Investment Plan,7663,1273,68785,451915,16-01-2024,21-01-2024,17%, ? 54.03 ,557%
CMP2013,Insurance Promotion,SMS,South,Students,Insurance,10750,1725,50979,1069500,17-01-2024,26-01-2024,16%, ? 29.55 ,1998%
CMP2014,Personal Loan Promotion,SMS,North,Young Professionals,Personal Loan,6399,498,44495,118524,11-05-2024,19-05-2024,8%, ? 89.35 ,166%
CMP2015,Insurance Promotion,Email,West,Retail,Insurance,9370,1393,91947,586453,18-10-2024,22-10-2024,15%, ? 66.01 ,538%
CMP2016,Personal Loan Promotion,Social Media,East,Young Professionals,Personal Loan,2692,159,93984,92538,11-12-2024,20-12-2024,6%, ? 591.09 ,-2%
CMP2017,Insurance Promotion,Social Media,North,Students,Insurance,7209,407,106597,98901,18-07-2024,28-07-2024,6%, ? 261.91 ,-7%
CMP2018,Savings Account Promotion,SMS,North,Young Professionals,Savings Account,4645,466,97713,375596,10-09-2024,17-09-2024,10%, ? 209.68 ,284%
CMP2019,Investment Plan Promotion,Email,East,SME Owners,Investment Plan,9928,1630,26089,697640,12-01-2024,20-01-2024,16%, ? 16.01 ,2574%
CMP2020,Investment Plan Promotion,Social Media,North,Students,Investment Plan,2861,95,53672,42275,27-11-2024,06-12-2024,3%, ? 564.97 ,-21%
CMP2021,Credit Card Promotion,SMS,South,High Net Worth,Credit Card,11756,847,54493,267652,27-09-2024,01-10-2024,7%, ? 64.34 ,391%
CMP2022,Investment Plan Promotion,SMS,West,High Net Worth,Investment Plan,7811,262,36555,301038,30-09-2024,05-10-2024,3%, ? 139.52 ,724%
CMP2023,Personal Loan Promotion,Push Notification,North,Students,Personal Loan,11350,1876,46347,1164996,04-07-2024,07-07-2024,17%, ? 24.71 ,2414%
CMP2024,Savings Account Promotion,SMS,East,Students,Savings Account,6675,399,47843,430920,07-04-2024,17-04-2024,6%, ? 119.91 ,801%
CMP2025,Investment Plan Promotion,Social Media,South,High Net Worth,Investment Plan,3473,534,104101,333750,25-01-2024,03-02-2024,15%, ? 194.95 ,221%
CMP2026,Savings Account Promotion,Push Notification,North,Retail,Savings Account,13448,432,107902,479088,15-06-2024,20-06-2024,3%, ? 249.77 ,344%
CMP2027,Investment Plan Promotion,Push Notification,South,High Net Worth,Investment Plan,11846,1205,92095,785660,02-08-2024,09-08-2024,10%, ? 76.43 ,753%
CMP2028,Insurance Promotion,SMS,North,Students,Insurance,7673,556,97242,294124,07-09-2024,16-09-2024,7%, ? 174.90 ,202%
CMP2029,Investment Plan Promotion,Email,West,Students,Investment Plan,11081,465,20924,149730,04-12-2024,16-12-2024,4%, ? 45.00 ,616%
CMP2030,Savings Account Promotion,Social Media,North,High Net Worth,Savings Account,4395,292,93762,209364,20-04-2024,28-04-2024,7%, ? 321.10 ,123%
CMP2031,Savings Account Promotion,Push Notification,West,Retail,Savings Account,2588,447,105058,493041,08-01-2024,17-01-2024,17%, ? 235.03 ,369%
CMP2032,Credit Card Promotion,SMS,East,High Net Worth,Credit Card,12361,640,107939,569600,25-03-2024,30-03-2024,5%, ? 168.65 ,428%
CMP2033,Investment Plan Promotion,Email,South,High Net Worth,Investment Plan,2556,288,31279,153216,13-07-2024,24-07-2024,11%, ? 108.61 ,390%
CMP2034,Personal Loan Promotion,Email,North,Young Professionals,Personal Loan,5899,405,85524,213030,15-01-2024,24-01-2024,7%, ? 211.17 ,149%
CMP2035,Investment Plan Promotion,Push Notification,North,Young Professionals,Investment Plan,11829,1813,64439,565656,01-01-2024,13-01-2024,15%, ? 35.54 ,778%
CMP2036,Credit Card Promotion,Push Notification,North,Young Professionals,Credit Card,11706,1385,72151,786680,01-11-2024,12-11-2024,12%, ? 52.09 ,990%
CMP2037,Credit Card Promotion,Push Notification,East,Retail,Credit Card,13728,2051,78861,1162917,29-11-2024,10-12-2024,15%, ? 38.45 ,1375%
CMP2038,Savings Account Promotion,Email,North,Young Professionals,Savings Account,10611,888,34506,295704,25-01-2024,29-01-2024,8%, ? 38.86 ,757%
CMP2039,Insurance Promotion,Email,South,Students,Insurance,5261,459,79213,456705,25-05-2024,07-06-2024,9%, ? 172.58 ,477%
CMP2040,Insurance Promotion,Push Notification,West,SME Owners,Insurance,13707,760,38610,193800,03-06-2024,14-06-2024,6%, ? 50.80 ,402%
CMP2041,Credit Card Promotion,Social Media,North,SME Owners,Credit Card,14755,1725,27235,1747425,05-09-2024,09-09-2024,12%, ? 15.79 ,6316%
CMP2042,Credit Card Promotion,Email,North,High Net Worth,Credit Card,4031,699,99823,692709,03-04-2024,10-04-2024,17%, ? 142.81 ,594%
CMP2043,Credit Card Promotion,Email,East,High Net Worth,Credit Card,14435,820,104817,217300,27-10-2024,31-10-2024,6%, ? 127.83 ,107%
CMP2044,Credit Card Promotion,Social Media,East,High Net Worth,Credit Card,6270,1055,69646,1236460,23-04-2024,04-05-2024,17%, ? 66.02 ,1675%
CMP2045,Insurance Promotion,Social Media,West,SME Owners,Insurance,5510,811,114242,971578,04-11-2024,16-11-2024,15%, ? 140.87 ,750%
CMP2046,Investment Plan Promotion,Email,West,Young Professionals,Investment Plan,8893,1549,100428,971223,03-08-2024,14-08-2024,17%, ? 64.83 ,867%
CMP2047,Investment Plan Promotion,SMS,South,SME Owners,Investment Plan,14992,1371,63894,1268175,30-05-2024,09-06-2024,9%, ? 46.60 ,1885%
CMP2048,Savings Account Promotion,Social Media,South,Students,Savings Account,9669,572,75371,364936,07-08-2024,20-08-2024,6%, ? 131.77 ,384%
CMP2049,Credit Card Promotion,Email,South,Retail,Credit Card,3312,513,65747,231876,05-05-2024,08-05-2024,15%, ? 128.16 ,253%
CMP2050,Investment Plan Promotion,Email,West,High Net Worth,Investment Plan,9204,1231,33921,401306,16-06-2024,24-06-2024,13%, ? 27.56 ,1083%
CMP2051,Savings Account Promotion,Email,East,Young Professionals,Savings Account,14108,1732,61979,881588,29-05-2024,03-06-2024,12%, ? 35.78 ,1322%
CMP2052,Personal Loan Promotion,SMS,West,High Net Worth,Personal Loan,6539,1171,22887,509385,01-08-2024,08-08-2024,18%, ? 19.54 ,2126%
CMP2053,Investment Plan Promotion,SMS,South,Young Professionals,Investment Plan,4841,803,91576,552464,05-03-2024,13-03-2024,17%, ? 114.04 ,503%
CMP2054,Personal Loan Promotion,Social Media,South,Retail,Personal Loan,6758,509,80758,579242,28-12-2024,06-01-2025,8%, ? 158.66 ,617%
CMP2055,Credit Card Promotion,Email,West,High Net Worth,Credit Card,3375,282,20490,241674,08-12-2024,11-12-2024,8%, ? 72.66 ,1079%
CMP2056,Credit Card Promotion,Social Media,North,Students,Credit Card,3940,396,41398,418968,27-10-2024,31-10-2024,10%, ? 104.54 ,912%
CMP2057,Savings Account Promotion,SMS,West,Students,Savings Account,5159,729,114887,462186,18-06-2024,27-06-2024,14%, ? 157.60 ,302%
CMP2058,Savings Account Promotion,SMS,South,Retail,Savings Account,3073,112,49320,49728,18-04-2024,29-04-2024,4%, ? 440.36 ,1%
